	path	sentence
248	SP02-OTR002-08-C-108.wav	sngar bzhin mkhar gru gsum ma de yang bshig ste 
249	SP02-OTR002-02-A-212.wav	rgyal pos yab pa gor he 'dod la 
250	SP02-OTR002-01-B-0755.wav	'on kyang gus mos khong la rgyus mnga' yod pa ni rig gnas gsar brje'i rjes la khong gi lo rgyus dang 'brel ba yod pa de yin pa ste 
251	SP02-OTR002-08-B-115.wav	thos pa dga'i yid la bzod glags med pa'i 'gyod pa drag po skyes par ma zad 
252	SP02-OTR002-08-B-139.wav	zhing pa rgad po'i tshul du yod pa'i mar pa lo tsa bas 
253	SP02-OTR002-01-A-1914.wav	gang ltar ras cha 'di tshos khra yol dang sgo yol bzos na snying rje po yong ba 'dug 
254	SP02-OTR002-01-A-0723.wav	gser gyi mdog kha'i 'bag cig yod pa der  
255	SP02-OTR002-02-B-069.wav	khyed blo rno ba'i gzhon nu rnams kyi khrod nas su zhig rgya gar du lo tsa bslab par 'gro thub  
256	SP02-OTR002-08-B-110.wav	ngas a ma'i re ba ltar dgra la 'khon lan lon thub pa byung song  
257	SP02-OTR002-08-C-077.wav	sngar bzhin nyin mtshan med par brtsigs te 
258	SP02-OTR002-01-A-0556.wav	hi ma la ya'i skyes dngos gnas stangs dang  
259	SP02-OTR002-01-A-0785.wav	'di'i nang lha sa khul gyi dgon pa dang mchod rten 
260	SP02-OTR002-03-B-046.wav	nyin zhig mar pa dang 'khor zhabs phyi pa 'ga' shas bcas chu 'gram cig tu phebs bzhin pa'i skabs 
261	SP02-OTR002-01-A-0177.wav	gle mi ni bal yul phyogs kyi sa khongs yin par ngos 'dzin byas yod 
262	SP02-OTR002-01-A-0789.wav	gang yin zhe na 
263	SP02-OTR002-01-B-1255.wav	ha cang dmigs bsal zhig yod pa dang  
264	SP02-OTR002-01-A-0241.wav	da dung btsan byol nang gnas pa'i gzhon skyes dge 'dun pa kha shas shig gis  
265	SP02-OTR002-02-C-212.wav	tshoms khang 'jam thing nger yod pa'i skabs der 
266	SP02-OTR002-08-B-167.wav	lto gos chos gsum yang bla ma la zhu ba yin pas 
267	SP02-OTR002-07-A-011.wav	bod kyi sman pa mkhas pa rnams dang rtsod du bcug pa na 
268	SP02-OTR002-01-B-0916.wav	chos rgyud kyi gzhung dang sgom pa nyams len dmigs bsal dang  
269	SP02-OTR002-01-B-0721.wav	khong gi spo lags ngo log zing 'khrug nang mnyam zhugs byas pa zer ba dang khong gi yab ni de'i sngon nas ngo log gis bros byol zer bar phebs pa yin pas 
270	SP02-OTR002-06-A-049.wav	khro bo dpal ldan gzhon dus nas btsan po la gnya' mi sgur ba'i byis pa rgod po zhig yin yang 
271	SP02-OTR002-01-B-1016.wav	da dung zin pa dang yang na khong tsho 'gebs srung byas te de'i nang med par gyur yod 
272	SP02-OTR002-01-A-1993.wav	robert barnett yis  
273	SP02-OTR002-01-B-0853.wav	dra thog nas rgya yig gi 'brel yod gnas tshul la gzhigs na 
274	SP02-OTR002-03-B-241.wav	sras chibs pas gyug 
275	SP02-OTR002-08-C-015.wav	yin na yang 
276	SP02-OTR002-08-C-169.wav	mi ltogs pa zhig gis zas mig gis mthong bas mi phan par 
277	SP02-OTR002-01-A-0340.wav	ngo rnong po'i ngang gson nas bsdad 'dod mi 'dug ces brjod yod 
278	SP02-OTR002-01-A-1315.wav	smad cha 
279	SP02-OTR002-02-A-210.wav	de nas rgyal pos byis pa khri+ed de 
280	SP02-OTR002-02-A-078.wav	byis pa gzhan la spre'us shing thog sprad pa'i lo rgyus ngas gtan nas go ma myong”zer nas shod bzhin pa'i skabs 
281	SP02-OTR002-01-B-0893.wav	'khor chags dgon sogs nye 'khris kyi dgon pa lha khang rig gnas gsar brje'i skabs gtor bshig btang dus  
282	SP02-OTR002-07-A-129.wav	rgyu mtshan gzhan zhig ni 
283	SP02-OTR002-01-B-0616.wav	rin po che khong sku nyid ni lo rgyus mkhas pa zhig yin pas 
284	SP02-OTR002-02-C-149.wav	gsang ba'i thog nas ba ro tsa na dang 'dra ba'i mi zhig btsal 
285	SP02-OTR002-02-C-059.wav	srog la 'tshe ba'i nyen kha 'dug”ces gsang ba'i gnas tshul ji bzhin bshad 
286	SP02-OTR002-02-A-130.wav	ma gzhi nas rde'u chung ngu 'di lta bus ri bong gsod thub kyi red dam 
287	SP02-OTR002-01-B-1335.wav	ha cang gal 'gangs che ba'i rtags tham shul rjes dang rgyun sring pa'i shugs rkyen ldan yod 
288	SP02-OTR002-07-A-005.wav	gso spyad kyi gzhung lugs la sbyang pa mdzad 
289	SP02-OTR002-02-C-013.wav	legs sbyar gyi sgra rig pa dang 
290	SP02-OTR002-01-B-0619.wav	phyogs bsgrigs dang rtsom sgrig gnang ste par bskrun gnang yod 
291	SP02-OTR002-01-B-0990.wav	khong gi tshon mdog ngur smig gi mi tshe'i lam bur  
292	SP02-OTR002-01-A-1520.wav	spyi lo nyis stong bzhi lo'i  
293	SP02-OTR002-01-A-1472.wav	dbye ba phye pa'i 'os bab yod mkhan  
294	SP02-OTR002-01-A-1846.wav	bod skad nang go don 'dra po zhig gsungs myong yod pa dang  
295	SP02-OTR002-01-B-0633.wav	yang mnyan yod grong gyi 'char gzhi chen po zhes  
296	SP02-OTR002-06-A-040.wav	khro bo dpal ldan dgung lo gsum yas mas nas 
297	SP02-OTR002-05-A-64.wav	khyed lta bu'i mkhas pa bod la yod bzhin du 
298	SP02-OTR002-01-A-1277.wav	gzhas dang zhabs bror yang mkhas po med 
299	SP02-OTR002-01-B-0612.wav	nye rabs kyi bod rgyud nang bstan gyi bla ma rnam pa'i sgra ldan gsung chos yig tshags sogs yod pas 
300	SP02-OTR002-08-A-193.wav	gal te khyod kyis mthu'i rtags ma thon par yul du log byung na 
301	SP02-OTR002-01-A-1882.wav	rgya nag ni ha cang stobs chen yin pas 
302	SP02-OTR002-01-B-0447.wav	tshe las 'das zin pa dang  
303	SP02-OTR002-03-A-060.wav	mtshams rer pha rol par nyes rdung dang rmas skyon byed pa sogs 
304	SP02-OTR002-03-B-183.wav	'di dag ni de ring ngas bton pa'i cha rkyen yin pas 
305	SP02-OTR002-01-B-1009.wav	dus dang rnam pa kun tu srog nyen las thar thabs kho na bya dgos kyi yod 'dug 
306	SP02-OTR002-06-A-155.wav	khro bo dpal ldan yul mi rnams dang mnyam du dmag la phyin pa red 
307	SP02-OTR002-02-A-180.wav	khyod kyi pha yi ming la ci zer gsungs par 
308	SP02-OTR002-07-A-133.wav	de nas gtso skyong gnang mkhan gyi blon po de bskyar du yar bzhengs te 
309	SP02-OTR002-01-A-0738.wav	sems kyi brten yul gyi chu rgyun 'di'i 'tsho bcud la brten nas  
310	SP02-OTR002-01-A-0265.wav	bod kyi nub brgyud dang 'brel ba'i glo smon thang khul 'di ni  
311	SP02-OTR002-01-A-1059.wav	shon gzhas nyi shu rtsa lnga yod cing  
312	SP02-OTR002-08-C-131.wav	gsang sngags kyi slob ma zer ba 'di 'dra los yin”  
313	SP02-OTR002-03-B-048.wav	de dus mar pas slob ma tshor 
314	SP02-OTR002-01-B-0039.wav	lo shas rjes khong gnyis ka mi tshe'i nang gi yang rtser slebs thub pa byung pa dang  
315	SP02-OTR002-01-B-1303.wav	hi la ya'i rang byung dang spyi tshogs kyi khor yug la dga' zhen yod pa'i sud si'i na gzhon bza' tshang  
316	SP02-OTR002-01-A-1057.wav	'brel yod nang bkod par gzhigs par 
317	SP02-OTR002-08-C-137.wav	shul 'dzin pa gtso bo zhig yong rgyu'i thugs re dang yid ches gnang gi yod kyang 
318	SP02-OTR002-01-A-1829.wav	rgya gar dang bal yul la  
319	SP02-OTR002-01-A-1895.wav	gus mos zam pa bzo bcos byed mkhan yin nam yang na gang byed mkhan yin ngas dran gyi mi 'dug 
320	SP02-OTR002-01-A-0499.wav	rgya nag dang bal yul rgyal khab gnyis pos gcig stong dgu brgya drug cu re bzhi lor  
321	SP02-OTR002-08-A-033.wav	yin na'ang 'di ma bu tshor 'tsho ba dang dpal 'byor gyi thad nas dka' ngal med pa byas yod 
322	SP02-OTR002-01-A-1795.wav	yang gnas tshul nang brjod par 
323	SP02-OTR002-02-C-012.wav	rim pas shri sing+ha sogs pan+di ta mang po dge rgan du bsten te 
324	SP02-OTR002-01-A-1754.wav	sa mtshams brgal nas ja 'thung ba zer 'dri rtsad byed kyi red dam 
325	SP02-OTR002-01-B-1443.wav	da lta'i char lam gyi rmang gzhi rgya che ru gtong ba dang gzhung lam skrun bzhin 'dug pas 
326	SP02-OTR002-06-B-072.wav	tshig gi bstan don dang bslab bya'i snying po la thugs snang gnang thub kyi mi 'dug 
327	SP02-OTR002-01-B-1179.wav	gnas 'dir sku phung bzhugs phul zhus rjes spur thal gyis tsha tsha mang po bzhengs pa dang mtho tshad gru gang tsam gyi  
328	SP02-OTR002-01-B-0543.wav	da dung snying rus kyi blo stobs ldan pa'i thugs gshis shig yod pa de rgyud pa bzhin brtan zhing brling ba'i spyan gyi gzigs phyogs thog nas mngon thub kyi 'dug 
329	SP02-OTR002-06-A-121.wav	yab dang spun mched rnams kyis shin tu khro nyams dang bcas 
330	SP02-OTR002-07-A-014.wav	dgung lo nyer lnga'i thog rgya gar sogs su phebs te 
331	SP02-OTR002-01-B-0973.wav	mthar bstan 'dzin gyis gus mor 'dra par gnyis ston pa dang  
332	SP02-OTR002-02-A-136.wav	rde'u chung ngus ri bong shi min yang 
333	SP02-OTR002-08-A-174.wav	ngas mthu la grub 'bras yod pa zhig nges par byed kyi yin”  
334	SP02-OTR002-02-C-045.wav	rgya gar gyi rtsi bcud dang bsod nams thams cad bod du 'chor nges yin  
335	SP02-OTR002-01-A-1737.wav	cog tse'i steng rgya nag gi 'thung cha'i rigs sgrig yod pa ste 
336	SP02-OTR002-01-B-0260.wav	skabs de dus mi khral 'di spu phreng rdzong la bskyal dgos pa dang dus mtshungs  
337	SP02-OTR002-04-A-009.wav	jo bo'i thugs rtsis che shos kyi slob ma zhig tu gyur cing 
338	SP02-OTR002-01-A-1163.wav	shon gyi zhabs bro'i 'khrab ston byed skabs nges par du do snang byed dgos pa ni  
339	SP02-OTR002-02-C-041.wav	bod kyi ban ng+hes 'o cag gi chos gzhung dang 
340	SP02-OTR002-01-B-0028.wav	gus mos bris pa ni 
341	SP02-OTR002-01-B-0585.wav	'bri gung thel dgon pa 
342	SP02-OTR002-01-A-1295.wav	gser dngul rin chen las kyang lhag pa'i  
343	SP02-OTR002-01-A-1042.wav	rkang pa'i rdeg 'jog 
344	SP02-OTR002-01-A-1184.wav	gle mi khul gyi shon yang tshud yod 
345	SP02-OTR002-03-B-018.wav	kho da dung yang kha chang dang ma bral ba byas 
346	SP02-OTR002-01-B-1079.wav	'on kyang nga gnyis phan tshun ngo shes byung  
347	SP02-OTR002-01-B-0356.wav	'jug mi bde ba'i chab srid 'di spyi lo 1961lor  
348	SP02-OTR002-06-B-012.wav	ngas 'jig rten byas kyang yul mi zin 
349	SP02-OTR002-02-A-129.wav	ngas rde'u 'di 'dra zhig 'phangs pa yin 
350	SP02-OTR002-01-B-1452.wav	gsol mgron khang gsar rgyag 
351	SP02-OTR002-08-A-034.wav	thos pa dga' nar ma son pa'i bar du khyed a khu dang a ne 
352	SP02-OTR002-02-A-188.wav	khyod kyis dam chos sgra sgyur lo tsa shes sam zhes dris par 
353	SP02-OTR002-01-B-0867.wav	dbyin yig thog gi we khe'i rig mdzod nang 'khor chags lha khang gi skor la tshig phreng yod pa de'i nang la yang gleng 'dug cing  
354	SP02-OTR002-01-A-0091.wav	dngos su sa mtshams dbye ba phye yod ces bkod 'dug  
355	SP02-OTR002-01-A-1399.wav	gangs rin po che nas rgyal khams 'grim te phebs mkhan dge 'dun pa zhig 'phrad pa dang  
356	SP02-OTR002-01-A-1957.wav	pham par byed pa'i lag rtsal zer ba zhig red 
357	SP02-OTR002-01-B-0442.wav	bu bzhi'i nang nas bu gnyis pa de red 
358	SP02-OTR002-01-B-0181.wav	gus mo'i ngos nas zhus na 
359	SP02-OTR002-01-B-0726.wav	rjes su chab srid gros tshogs la las byed gnang myong yod pa bod mi zhig gis  
360	SP02-OTR002-02-A-171.wav	byis pa des pa gor he 'dod gzhis la yod kyang 
361	SP02-OTR002-03-A-111.wav	lam la thon nas dus yun ring po ma 'gor bar 
362	SP02-OTR002-09-A-71.wav	skye ba phyi ma rnams su khyed 'dra ba rigs lam dang 
363	SP02-OTR002-01-B-0509.wav	gzigs rgyang ring ba'i lo dus su yin dgos pa'i gzhung gi dpon rigs mtho gras kyi thugs 'gan bzhes te  
364	SP02-OTR002-02-A-012.wav	le'u dang po 
365	SP02-OTR002-01-A-0589.wav	'brel ba chags pa'i brjod gzhi mang por  
366	SP02-OTR002-02-B-135.wav	chab srid 'khor ba'i btson ra yin 
367	SP02-OTR002-01-A-1807.wav	de bzhin gnas ri'i lho ngos kyi gle mi'i bod mi dang btsan byol gyi chos phyogs kyi dbu khrid 
368	SP02-OTR002-02-C-248.wav	phyir gdan 'dren thabs zhu dgos”zhes sogs kyi zhal chems dang lam ston mang po mdzad 
369	SP02-OTR002-06-A-109.wav	khro bo dpal ldan gyis 
370	SP02-OTR002-01-A-0631.wav	zhing 'brog dang tshong gnyer sogs tshang ma'i thog nas mngon thub kyi 'dug 
371	SP02-OTR002-02-B-133.wav	bu tsha 'khor ba'i bshal thag yin 
372	SP02-OTR002-06-A-140.wav	a ma 
373	SP02-OTR002-08-B-013.wav	da 'dir bsdad pas khyod la bya ba med 
374	SP02-OTR002-01-A-0645.wav	rol mo'i mchod pa phul ba der  
375	SP02-OTR002-03-A-168.wav	da dung bka' drin bskyang du gsol 
376	SP02-OTR002-01-A-0823.wav	tha na de las rgyang thag ring ba'i ni'u yog tu gnas spos byas yod la 
377	SP02-OTR002-01-A-1321.wav	shon gyi zhabs bro 'di  
378	SP02-OTR002-01-B-1342.wav	khyon yongs nas gyang ro chags yod pa dper na 
379	SP02-OTR002-02-A-220.wav	pa gor he 'dod skad chen pos ngus te 
380	SP02-OTR002-01-B-0293.wav	nga hon thor pa dang  
381	SP02-OTR002-01-A-1226.wav	spu hreng du 'khrungs pa'i seng ge bstan 'dzin rin po ches dbugs ring btang gnang ste gsungs kyi 'dug 
382	SP02-OTR002-07-A-136.wav	thog mar sman pa stong gsum gang ba zer bas 
383	SP02-OTR002-01-B-0954.wav	bros byol yib skung dang bskyar 'dzoms 
384	SP02-OTR002-01-B-1263.wav	dgun dus na ro chos drug gi sgom rim sogs kyi nyams len gnang gi yod pas  
385	SP02-OTR002-01-A-1593.wav	kyog tsam dang lam kha gshang tsam yang byed shes kyi med 
386	SP02-OTR002-01-A-1067.wav	dus da lta bar  
387	SP02-OTR002-03-A-035.wav	ra lug 
388	SP02-OTR002-02-C-121.wav	khyed blon po rnams kyis bod kyi bde don la bsam blo btang nas dgongs tshul zhus pa bzang 
389	SP02-OTR002-01-B-1213.wav	da dung phyi phyogs su lo tsa ba rin chen bzang po'i sku gdung yin pa brjod nas  
390	SP02-OTR002-02-C-074.wav	nyin mo rgyal blon thun mong la skyabs 'gro dang las 'bras kyi chos gsungs 
391	SP02-OTR002-01-A-1852.wav	gzhung phyogs kyis bod rigs mi dmangs la  
392	SP02-OTR002-01-A-1255.wav	karma bka' rgyud kyi 'jam mgon khams sprul rin po che sku phreng dang pos  
393	SP02-OTR002-03-B-035.wav	bla ma'i mdzad pa la yang gnod nges yin pas cis kyang gsal po mdzad par zhu”zer nas zhus pa red 
394	SP02-OTR002-02-B-066.wav	bod kyi skad yig thog sangs rgyas pa'i chos kyi gzhung lugs cha tshang ba bsgyur thub med pa dang 
395	SP02-OTR002-03-B-024.wav	na len dra'i pan+dita dpal na ro pa sogs las brgyud pa yin pa'i che ba gsung bzhin yod pa na 
396	SP02-OTR002-01-A-0133.wav	yang bal yul gyi sa gnas dpon rigs dang  
397	SP02-OTR002-02-A-044.wav	yab rang gi bu chung gi sar phyin pa na spre'u de ma thag nags gseng du bros pas 
398	SP02-OTR002-03-A-117.wav	rgya gar du gser mang po med na chos slob mkhan gtan nas mi 'ong bas 
399	SP02-OTR002-05-A-66.wav	ces lo tsa ba'i mkhyen yon la bsngags brjod chen po mdzad pa red 
400	SP02-OTR002-08-B-160.wav	bla ma mar pa gang du bzhugs sam ”snyam nas yod pa'i skabs 
401	SP02-OTR002-08-B-097.wav	ser ba la mdzub khrid thub pa'i gdeng tshod byung ba na 
402	SP02-OTR002-04-A-085.wav	nag tshos dge slong de a ti sha yin pa ngos zin pa red 
403	SP02-OTR002-08-C-074.wav	mkhar gang 'dra zhig rtsig dgos kyang rung 
404	SP02-OTR002-01-A-1808.wav	btsan byol pa'i las dbang dang dmigs bsal gyi brtse ba zer ba 'di dmigs bsal gyi khyed la phul 
405	SP02-OTR002-01-B-0134.wav	mig gnyis kyi bzo lta'i thog nas mi rigs gzhan lta bu 'dra po 'dug 
406	SP02-OTR002-01-A-1271.wav	gal te da lta'i zlos gar rtsom sgrig 'khrab khrid byed mkhan nas  
407	SP02-OTR002-01-A-0654.wav	de nas mu mthud sgra snyan zhabs bro dang gri gar 'khrab kyi yod 
408	SP02-OTR002-01-A-0832.wav	dper na 
409	SP02-OTR002-01-B-0578.wav	smad cha 
410	SP02-OTR002-08-C-097.wav	'di bzhin bzhengs na bshig mi dgos zhes gsungs te phebs phyin pa red 
411	SP02-OTR002-01-B-1061.wav	da dung gnas ri gangs rin po che rgya thag ha cang nye po chags kyi yod pa dang  
412	SP02-OTR002-04-A-112.wav	gnas skor dang mchod 'bul la phebs pa'i zol gyis 
413	SP02-OTR002-01-B-0695.wav	nyin ltar skyon zhib yi ge 'bri dgos pa dang ngo log gi bsam blo zer ba gsal bshad bya dgos kyi yod 
414	SP02-OTR002-01-B-1352.wav	'on kyang rgya gar dang bal yul dang 'brel ba'i mnga' ris sa gnas su  
415	SP02-OTR002-01-B-0018.wav	spyi sbyings dang mi 'dra ba'i gnas ri gangs rin po cher kha phyogs skabs yud tsam dga' spro'i rnam pa rab tu 'phel ba dang  
416	SP02-OTR002-08-B-089.wav	yul mi 'di dag gis da dung yang 
417	SP02-OTR002-02-B-096.wav	nga yang thang ta la brtse ba shin tu che 
418	SP02-OTR002-06-B-062.wav	brtson 'grus seng+ges ngang tshul 'di dag mthong ba na blo pham tshad med byungba red 
419	SP02-OTR002-01-B-1323.wav	khyed tshos bskyar skrun zhu don gang yin zer ngas dris pa dang  
420	SP02-OTR002-01-A-1195.wav	gzhan yul du btsan byol du gnas pa'i bgres song 'gas re dga' ngu shor nas gsungs par 
421	SP02-OTR002-01-A-0742.wav	de yang chos phyogs kyi dbu khrid dang dad ldan pa'i dbar  
422	SP02-OTR002-08-A-147.wav	khyod kyis chang 'thung ba dang glu len rgyu zhig gang 'dra byas nas dran pa red 
423	SP02-OTR002-08-C-079.wav	yang nyin zhig mar pa lo tsa ba phebs te gzigs tsam gnang rjes 
424	SP02-OTR002-01-A-0714.wav	de'i nang gus mos rgyus mnga' yod pa'i rgyal khams 'grim nas phebs mkhan  
425	SP02-OTR002-01-B-0385.wav	nga'i lha sa'i khyim du phor pa snying rje po zhig yod pa ngas dran byung  
426	SP02-OTR002-01-A-1447.wav	gzhung phyogs kyi yig thog nas chog mchan thob pa ma zad 
427	SP02-OTR002-01-B-0158.wav	yang na 'khyags gzhong ha cang chen po re re bzhin gnas pa lta bu dang  
428	SP02-OTR002-02-C-214.wav	na gzhon zhig yod pa khong bzhengs nas 
429	SP02-OTR002-01-A-1784.wav	gang ltar bal yul dbul po yin pa grags ha cang chen po red 
430	SP02-OTR002-01-A-1086.wav	bskyar du lungs 'dren zhu 'os pa zhig ste 
431	SP02-OTR002-01-A-0601.wav	bal yul sa khongs su tshud pa'i bod kyi rig gzhung khul  
432	SP02-OTR002-01-A-0498.wav	de'i nang gi gal che'i snying don khag cig zur bton byas pa ste 
433	SP02-OTR002-01-A-0399.wav	'jigs snang ldan pa'i mi yul du mthong ma myong ba'i gnas tshul thon pa 'di  
434	SP02-OTR002-01-A-0724.wav	gna' bo zhang zhung gi rnam pa zhig ldan yod pa gus mos tshor byung  
435	SP02-OTR002-01-A-1507.wav	'on kyang mngon min rig gnas shul bzhag zer ba sngon 'don dang ming btags pa zer ba 
436	SP02-OTR002-06-B-021.wav	cung rnam 'gyur mkhregs po dang bcas 
437	SP02-OTR002-01-A-0079.wav	'di ni lo rabs lnga bcu'i dus dkyil dang dus mjug tu  
438	SP02-OTR002-01-A-0614.wav	der brten 'brel yod kyi lta tshul brjod pa'i skabs  
439	SP02-OTR002-08-B-058.wav	zhes skad chen pos snying tshim byas pa na 
440	SP02-OTR002-01-B-1170.wav	rtsa gda' rdzong thog tu yod pa'i mtho lding dgon nang gi  
441	SP02-OTR002-01-A-1438.wav	ngas bsam shes yod pa los yin 
442	SP02-OTR002-01-A-1830.wav	pe cing nas dmigs bsal gyi re smon zer ba 'ga' zhig 'byor yod par ngas ngos 'dzin zhu bzhin yod la 
443	SP02-OTR002-08-B-121.wav	nga lo che bas chos mi yong 
444	SP02-OTR002-01-B-0090.wav	rta lor gangs skor la skyod thub na tshogs bsag dge sgrub rlabs chen 'jog thub kyi yod pas 
445	SP02-OTR002-01-A-1752.wav	'di'i thog nas rnyog khra yong srid pa'i khong gis sems 'tshab gnang gi 'dug 
446	SP02-OTR002-01-B-1310.wav	da dung bod lugs gso rig sman khang zhig kyang bskrun yod 
447	SP02-OTR002-01-A-1161.wav	yang thengs gcig ma yin par shon bro'i mchod pa gzigs myong pa ma zad 
448	SP02-OTR002-02-C-020.wav	khyi thams cad bod du kha bltas nas zug pa sogs rgya gar la bkra mi shis pa'i ltas ngan sna tshogs byungba red 
449	SP02-OTR002-06-A-132.wav	yab dang gcen po gnyis kas ci yang mi bshad par 
450	SP02-OTR002-02-B-139.wav	pha a khu a zhang rnams kyi rjes su 'brangs te 
451	SP02-OTR002-08-C-136.wav	rang gi slob ma'i khrod kyi brtsi mthong che shos dang 
452	SP02-OTR002-02-C-095.wav	sngon ma nas ba ro tsa na la dga' bo med par brten 
453	SP02-OTR002-01-A-0037.wav	spyi lo nyis stong nyi shu calo'i zla 11tshes 3nyin 'grems spel gnang pa'i rtsom yig cig klog pa yin 
454	SP02-OTR002-01-A-1180.wav	'bras ljongs 
455	SP02-OTR002-01-B-1120.wav	de ni nang chen la gang byung gis phung po 'debs sbas btang pa'i bdag med dur khrod cig  
456	SP02-OTR002-01-A-1279.wav	ma mtha'i mdzes min lta thub mkhan zhig dang  
457	SP02-OTR002-01-B-1219.wav	stod cha 
458	SP02-OTR002-01-A-0603.wav	gsal bshad zhu dgos pa zhig ni 
459	SP02-OTR002-01-A-1578.wav	ma ni lag skor sogs nang pa'i chos chas khong tsho'i lag char bed spyod byas pa dang  
460	SP02-OTR002-01-B-0521.wav	lo ngo brgya phrag mang po'i ring gnas pa'i brjid chags pho brang 'di  
461	SP02-OTR002-01-B-1283.wav	rdzas me spar mkhan de rgya mi red 
462	SP02-OTR002-08-C-057.wav	rdo mkhar gyi las gzhi btsugs pa red 
463	SP02-OTR002-03-A-153.wav	chos brgyad tshe 'di'i don ma sgrub 
464	SP02-OTR002-01-A-1838.wav	bsam gzhigs gting zab zhus pa zhig red 'dug 
465	SP02-OTR002-01-A-1926.wav	gnas tshul spel pa'i nang gi dngos yod gnas tshul thog nas gang tsam shes thub rgyu red 
466	SP02-OTR002-02-C-243.wav	rgyal pos mdza' brtse'i nyams dang bcas 
467	SP02-OTR002-02-A-190.wav	yun tsam bsam blo btang ba'i rjes 
468	SP02-OTR002-01-B-1112.wav	da dung rtag tu dgon par phyir log byas nas yod pa red 
469	SP02-OTR002-01-B-0763.wav	'on kyang nga'i bsam par 'di ni gcig byas na phyogs gcig tsam gyi skad cha yin srid pa dang  
470	SP02-OTR002-08-C-019.wav	nyes rdung btang ba sogs ni thabs mkhas pa'i 'dul thabs shig yin nges pas 
471	SP02-OTR002-03-A-154.wav	gzung 'dzin nga khyod ris ma gcod 
472	SP02-OTR002-03-A-112.wav	grogs gnyis la nang mi rjes 'ded du yong ste btsan gyis phyir khrid phyin pa red 
473	SP02-OTR002-01-B-0199.wav	gangs rin po che'i ri gsham la rgyugs te  
474	SP02-OTR002-01-A-0475.wav	sems gting nas rgya nag dang bal yul rgyal khab gnyis kyi mi dmangs kyi mdza' 'brel  
475	SP02-OTR002-02-C-032.wav	bod kyi ban ng+hes 'o cag gi chos gzhung dang 
476	SP02-OTR002-05-A-76.wav	zhes sogs gnad 'gag can gyi bka' slob mang po bstsal pa na 
477	SP02-OTR002-09-A-91.wav	ces gsungs nas dgon pa'i chos srid kyi las don mtha' dag gi 'gan bkra shis phun tshogs te 
478	SP02-OTR002-01-A-0489.wav	so'owag+ha tam 
479	SP02-OTR002-01-A-0123.wav	de ni gsar du bskrun pa'i mtha' mtshams kyi grong tsho yin zhing  
480	SP02-OTR002-01-A-0653.wav	mjal dar 'khyer te gzi brjid ldan pa'i ngang bro gar la rol gyi yod la 
481	SP02-OTR002-03-A-006.wav	phyis su zhabs thang gis rgya gar dang bal yul du lan mang byon te 
482	SP02-OTR002-01-B-1163.wav	sgrub khang gi phyi rol na sgo sum rim yod pa la tshe 'di'i rnam par rtog pa dang  
483	SP02-OTR002-01-B-0314.wav	rgyus mnga' med pa'i gnas tshul rnams gang myung shes rtogs bya rgyu 'di red 'dug 
484	SP02-OTR002-01-B-1311.wav	gangs rin po che nas rgyal khams 'grim te phebs mkhan dge 'dun pa zhig 'phrad pa dang  
485	SP02-OTR002-03-B-150.wav	mtshams khongs nas har 'don byed pa'i lugs srol med 
486	SP02-OTR002-09-A-32.wav	dpe khrid nyin gcig kyang ma chad par 
487	SP02-OTR002-01-B-0242.wav	nga tsho ni hi ma la ya'i brgyud kyi mang tshogs yin zhes lan 'debs gnang byung  
488	SP02-OTR002-01-B-1332.wav	'on kyang yang 'di'i thog nas ra sprod thub rgyur 
489	SP02-OTR002-07-A-062.wav	gus pa'i nyams dang bcas 
490	SP02-OTR002-06-A-037.wav	skabs rer bya rgod thang dkar la zhon te nam mkha'i mthongs la 'phur ba 
